305.847596451	2.545711727	0.000000000	0.072969984	0.013554944	0.003522848	110.050702849	0.185760544	957.005120000
305.847807310	2.545698288	0.111094475	0.072970086	0.013554910	0.003522772	110.050785358	0.185759824	957.004992000
305.847596451	2.545819872	0.171905041	0.072968864	0.013555104	0.003523447	110.050702849	0.185765584	957.005120000
305.846647587	2.545941335	0.541917801	0.072967840	0.013555370	0.003524128	110.050331562	0.185771840	957.005696000
305.848229030	2.545931181	0.606742382	0.072966554	0.013554838	0.003524058	110.050950375	0.185767824	957.004736000
305.845698726	2.546302168	0.665587425	0.072965568	0.013556447	0.003526135	110.049960276	0.185792384	957.006272000
305.846225871	2.545780309	0.728420258	0.072969363	0.013555078	0.003523240	110.050166545	0.185763968	957.005952000
305.847280163	2.545937730	0.793242455	0.072968691	0.013555667	0.003524102	110.050579087	0.185773744	957.005312000
305.845909584	2.545866042	0.856073856	0.072969715	0.013555666	0.003523718	110.050042783	0.185771120	957.006144000
305.845171584	2.545909335	0.916915417	0.072968166	0.013555321	0.003523964	110.049754006	0.185770336	957.006592000
305.848229030	2.545853000	0.977757454	0.072969184	0.013555399	0.003523625	110.050950375	0.185768816	957.004736000
305.846225871	2.545747254	1.039584637	0.072967526	0.013554220	0.003523057	110.050166545	0.185756880	957.005952000
305.846858445	2.545995517	1.354741096	0.072967110	0.013555387	0.003524426	110.050414070	0.185773936	957.005568000
305.848545320	2.546533496	1.460458279	0.072964902	0.013557431	0.003527391	110.051074139	0.185807568	957.004544000
305.847807310	2.545909520	1.521296024	0.072968570	0.013555472	0.003523941	110.050785358	0.185771376	957.004992000
305.850653931	2.546023710	1.590112686	0.072967955	0.013555851	0.003524548	110.051899233	0.185778144	957.003264000
305.848545320	2.545956897	1.657929897	0.072968198	0.013555586	0.003524197	110.051074139	0.185773888	957.004544000
305.851181087	2.545928111	1.721767902	0.072968992	0.013555728	0.003524014	110.052105507	0.185773808	957.002944000
305.847807310	2.545978166	1.785589695	0.072968896	0.013555958	0.003524321	110.050785358	0.185777216	957.004992000
305.846225871	2.546137958	1.851413727	0.072966906	0.013556070	0.003525220	110.050166545	0.185783808	957.005952000
305.848650750	2.546295817	1.912251472	0.072967283	0.013557050	0.003526073	110.051115393	0.185796288	957.004480000
305.848229030	2.546262673	1.978075504	0.072965606	0.013556251	0.003525893	110.050950375	0.185789600	957.004736000
305.847912740	2.546076533	2.039912224	0.072967296	0.013555888	0.003524865	110.050826612	0.185780320	957.004928000
305.846858445	2.546112895	2.108725548	0.072967008	0.013555974	0.003525076	110.050414070	0.185782240	957.005568000
305.847912740	2.546105714	2.271295071	0.072967616	0.013556162	0.003525027	110.050826612	0.185783264	957.004928000
305.846436729	2.546288272	2.333127975	0.072967770	0.013557191	0.003526051	110.050249053	0.185796976	957.005824000
305.847280163	2.546014740	2.399951458	0.072970010	0.013556567	0.003524529	110.050579087	0.185782720	957.005312000
305.848650750	2.545735769	2.556534290	0.072970458	0.013555248	0.003522972	110.051115393	0.185763504	957.004480000
305.846436729	2.545671294	2.626869678	0.072971526	0.013555302	0.003522635	110.050249053	0.185761520	957.005824000
305.845698726	2.545770222	2.687232018	0.072971462	0.013555805	0.003523189	110.049960276	0.185768576	957.006272000
305.845171584	2.545705984	2.754049778	0.072972851	0.013555979	0.003522838	110.049754006	0.185767424	957.006592000
305.846436729	2.545534216	2.815907478	0.072972992	0.013555116	0.003521876	110.050249053	0.185755248	957.005824000
305.847069304	2.545601156	2.879712105	0.072972186	0.013555173	0.003522241	110.050496578	0.185758080	957.005440000
305.845066155	2.545533439	2.945544243	0.072972480	0.013554922	0.003521884	110.049712753	0.185753888	957.006656000
305.851075656	2.545863686	3.006377697	0.072971718	0.013556397	0.003523658	110.052064252	0.185776048	957.003008000
305.865098460	2.545855030	3.073204994	0.072971187	0.013556154	0.003523485	110.057551351	0.185774064	956.994496000
305.876275169	2.545713854	3.135043144	0.072972890	0.013556035	0.003522604	110.061924793	0.185768096	956.987712000
305.849388762	2.545656589	3.203862667	0.072973651	0.013556013	0.003522527	110.051404175	0.185765856	957.004032000
305.847280163	2.545818358	3.371399403	0.072970227	0.013555602	0.003523441	110.050579087	0.185768944	957.005312000
305.846858445	2.545361183	3.436228275	0.072974464	0.013554742	0.003520915	110.050414070	0.185746368	957.005568000
305.845066155	2.545625346	3.497064114	0.072972422	0.013555390	0.003522393	110.049712753	0.185760448	957.006656000
305.843379307	2.545329357	3.657146454	0.072973459	0.013554199	0.003520770	110.049052695	0.185741488	957.007680000
305.845066155	2.545256294	3.728951931	0.072973894	0.013553971	0.003520351	110.049712753	0.185737264	957.006656000
305.843063025	2.545139961	3.787799358	0.072974099	0.013553428	0.003519725	110.048928934	0.185729296	957.007872000
305.842535888	2.545187096	3.853619099	0.072975878	0.013554340	0.003519990	110.048722668	0.185737264	957.008192000
305.842535888	2.545301007	3.917451859	0.072974272	0.013554350	0.003520621	110.048722668	0.185741488	957.008192000
305.840954486	2.545187048	3.980281830	0.072977018	0.013554763	0.003520004	110.048103871	0.185740160	957.009152000
305.841481619	2.545291939	4.043625832	0.072976518	0.013555136	0.003520580	110.048310136	0.185746544	957.008832000
305.840954486	2.545294042	4.106461525	0.072975603	0.013554807	0.003520596	110.048103871	0.185744368	957.009152000
305.840954486	2.545549287	4.175270557	0.072974842	0.013555884	0.003522009	110.048103871	0.185761056	957.009152000
305.841481619	2.545832772	4.241099358	0.072971366	0.013556102	0.003523573	110.048310136	0.185772896	957.008832000
