211.492065343	6.231977840	0.000000000	0.000001606	0.000000000	0.209317184	68.201649530	0.000010598	1030.800640000
211.440637117	5.977670993	0.206079960	0.000001564	0.000000000	0.179336256	68.183382970	0.000009923	1030.853040000
211.391423962	6.879828728	0.288867950	0.000001528	0.000000000	0.304098506	68.165903594	0.000011078	1030.903200000
211.355407403	6.451189771	0.371635914	0.000001477	0.000000000	0.239103771	68.153111609	0.000010073	1030.939920000
211.297359813	6.337134859	0.458405495	0.000001522	0.000000000	0.223447312	68.132495339	0.000010205	1030.999120000
211.247174722	6.355206899	0.537071228	0.000001500	0.000000000	0.226009182	68.114671991	0.000010085	1031.050320000
211.167697319	6.948642487	0.619849205	0.000001537	0.000000000	0.315946937	68.086446297	0.000011244	1031.131440000
211.003625307	6.009306348	0.706619263	0.000001590	0.000000000	0.183104202	68.028181008	0.000010139	1031.299040000
210.934682912	5.950168717	0.890130997	0.000001625	0.000000000	0.176374560	68.003699548	0.000010265	1031.369520000
210.774540682	6.336367559	1.055198193	0.000001660	0.000000000	0.223156343	67.946836156	0.000011126	1031.533360000
210.690628764	6.790575990	1.131994247	0.000001592	0.000000000	0.289946599	67.917042425	0.000011394	1031.619280000
210.389436757	6.085901961	1.437815666	0.000001635	0.000000000	0.192253473	67.810111290	0.000010551	1031.928080000
210.286111215	6.643063974	1.519590378	0.000001639	0.000000000	0.267137475	67.773431584	0.000011490	1032.034160000
210.175385062	6.352151244	1.618326187	0.000001571	0.000000000	0.226182693	67.734126763	0.000010557	1032.147920000
210.095700989	5.731772923	1.697116852	0.000001767	0.000000000	0.153473416	67.705842358	0.000010778	1032.229840000
210.023057766	6.164844362	1.775903702	0.000001714	0.000000000	0.201740240	67.680058104	0.000011196	1032.304560000
209.860944660	6.438655991	1.849781990	0.000001661	0.000000000	0.237832993	67.622520359	0.000011304	1032.471440000
209.776228492	6.409677314	2.000395775	0.000001618	0.000000000	0.234105925	67.592454408	0.000010964	1032.558720000
209.681242611	6.431864895	2.091151237	0.000001667	0.000000000	0.237036007	67.558745186	0.000011333	1032.656640000
